Start time: 123617.469

123617.486, [71.0, 0.2421867996454239, 0.24777452647686005, 0.2957704961299896, 0.5418125987052917, 0.171700581908226, 0.2852843701839447, 0.0921020656824112, 0.16913309693336487, 0.907432496547699, 0.5673417448997498, 0.22694507241249084, 0.495956152677536, 0.6363773345947266, 0.16726678609848022, 0.2596276104450226, 0.3327571153640747, 0.10183302313089371, 0.15500721335411072, 0.18293455243110657, 0.948657214641571, 0.30957818031311035, 0.3774280548095703, 0.2993167042732239, 0.6881298422813416, 0.17256084084510803, 0.2633604109287262, 0.11089527606964111, 0.15066500008106232, 0.7111788392066956, 0.5600548982620239, 0.3008178472518921, 0.8717421889305115, 0.947974681854248, 0.1918046623468399, 0.2743171155452728, 0.29574647545814514, 0.1295463740825653, 0.14751805365085602, 0.15698997676372528, 0.9669386148452759]
123617.612, [72.0, 0.2364969253540039, 0.24342527985572815, 0.28531935811042786, 0.5375952124595642, 0.1707259565591812, 0.2841900587081909, 0.09146784245967865, 0.16932938992977142, 0.9061743021011353, 0.5696567296981812, 0.22707074880599976, 0.4908340275287628, 0.6306549906730652, 0.16698774695396423, 0.259265273809433, 0.3316762447357178, 0.10135544091463089, 0.15657874941825867, 0.1829656958580017, 0.9486910700798035, 0.3010527491569519, 0.36562076210975647, 0.275270015001297, 0.6771904230117798, 0.17072856426239014, 0.2610017657279968, 0.10902956128120422, 0.1485830843448639, 0.7101424932479858, 0.5617598295211792, 0.29617422819137573, 0.8542992472648621, 0.9186162352561951, 0.19133445620536804, 0.2736201584339142, 0.29421356320381165, 0.12732815742492676, 0.1495589315891266, 0.15695251524448395, 0.9670652747154236]
123617.739, [73.0, 0.23780551552772522, 0.2425943911075592, 0.279302179813385, 0.5371298789978027, 0.17072980105876923, 0.2845502495765686, 0.09231618791818619, 0.16919580101966858, 0.9104016423225403, 0.5709271430969238, 0.22560302913188934, 0.5020134449005127, 0.6300657987594604, 0.16713234782218933, 0.25917378067970276, 0.33080241084098816, 0.10068733245134354, 0.15655355155467987, 0.1834387332201004, 0.951353907585144, 0.3021332025527954, 0.363134503364563, 0.28175053000450134, 0.6774247288703918, 0.17103040218353271, 0.26130837202072144, 0.11047733575105667, 0.1509353518486023, 0.7137686610221863, 0.5621630549430847, 0.2963941991329193, 0.8575721979141235, 0.9215200543403625, 0.19139817357063293, 0.2739463150501251, 0.2933451235294342, 0.12809798121452332, 0.1476927250623703, 0.15766502916812897, 0.970667839050293]
123617.869, [74.0, 0.23713569343090057, 0.24388058483600616, 0.2837081253528595, 0.5394044518470764, 0.1711397022008896, 0.28538623452186584, 0.09153179824352264, 0.16895721852779388, 0.9185643792152405, 0.5726701617240906, 0.22736375033855438, 0.501520037651062, 0.6332370638847351, 0.16793937981128693, 0.26032373309135437, 0.33180105686187744, 0.10182306170463562, 0.15671353042125702, 0.18432193994522095, 0.9558908939361572, 0.30294597148895264, 0.3650720715522766, 0.29290956258773804, 0.6806319952011108, 0.17152370512485504, 0.26236921548843384, 0.11080208420753479, 0.15153537690639496, 0.7216696739196777, 0.5643035173416138, 0.2998381555080414, 0.8554329872131348, 0.9292982220649719, 0.19275331497192383, 0.2758449614048004, 0.2942429184913635, 0.1312914490699768, 0.14929653704166412, 0.1588767170906067, 0.9772374629974365]
123617.996, [75.0, 0.23874902725219727, 0.24657844007015228, 0.28886517882347107, 0.5431447625160217, 0.1721867173910141, 0.2852504849433899, 0.09545614570379257, 0.17073997855186462, 0.9271991848945618, 0.5816336870193481, 0.22866089642047882, 0.5027538537979126, 0.6294806003570557, 0.1689111292362213, 0.26130610704421997, 0.3321978449821472, 0.10458850860595703, 0.1580238789319992, 0.1855059266090393, 0.960513710975647, 0.3047467768192291, 0.3694406747817993, 0.29174932837486267, 0.6870914101600647, 0.17313480377197266, 0.26311323046684265, 0.11308855563402176, 0.15333493053913116, 0.7320521473884583, 0.5746517777442932, 0.3034309148788452, 0.89459228515625, 0.9611620903015137, 0.194443479180336, 0.27757880091667175, 0.29574477672576904, 0.13300292193889618, 0.1521882712841034, 0.16026870906352997, 0.9840087890625]
123618.125, [76.0, 0.2410704344511032, 0.2488265186548233, 0.28806018829345703, 0.5492939352989197, 0.17322313785552979, 0.28637126088142395, 0.09364461898803711, 0.17363548278808594, 0.9401518702507019, 0.5867133736610413, 0.23026295006275177, 0.5217050313949585, 0.6502522826194763, 0.17008748650550842, 0.2625892758369446, 0.3330785632133484, 0.10278212279081345, 0.1583729386329651, 0.18509827554225922, 0.9591968059539795, 0.30720779299736023, 0.3745962977409363, 0.268772691488266, 0.695280909538269, 0.17459793388843536, 0.26447826623916626, 0.11435320973396301, 0.15565621852874756, 0.7441186308860779, 0.5807087421417236, 0.3073364496231079, 0.9032846689224243, 0.967973530292511, 0.19654282927513123, 0.2793044447898865, 0.2971665561199188, 0.13466815650463104, 0.1538420468568802, 0.16009549796581268, 0.9817336201667786]
123618.252, [77.0, 0.24248246848583221, 0.24983130395412445, 0.2906448543071747, 0.5463992357254028, 0.17262792587280273, 0.28514397144317627, 0.09285522997379303, 0.17037050426006317, 0.9207698106765747, 0.5802435278892517, 0.2265743464231491, 0.5041213631629944, 0.6342682242393494, 0.16700796782970428, 0.25935953855514526, 0.3290928304195404, 0.10158522427082062, 0.15726648271083832, 0.1819838583469391, 0.9466471076011658, 0.3100733458995819, 0.3776835501194, 0.308574914932251, 0.6935963034629822, 0.1736932098865509, 0.2627897560596466, 0.11258868873119354, 0.15082818269729614, 0.7218241691589355, 0.5711645483970642, 0.29693403840065, 0.8659579753875732, 0.9336610436439514, 0.19169005751609802, 0.2740083932876587, 0.29152193665504456, 0.12819215655326843, 0.14900720119476318, 0.1559465080499649, 0.9638396501541138]
123618.381, [78.0, 0.2380576878786087, 0.24457848072052002, 0.28658953309059143, 0.5386162996292114, 0.1707914173603058, 0.283000648021698, 0.09316159039735794, 0.16716305911540985, 0.9140846133232117, 0.5783826112747192, 0.22506481409072876, 0.5003107786178589, 0.6281238794326782, 0.16669876873493195, 0.2588484287261963, 0.3277725875377655, 0.09938051551580429, 0.15655863285064697, 0.18210972845554352, 0.9456753730773926, 0.302049458026886, 0.36434340476989746, 0.2682945132255554, 0.6755245923995972, 0.17034809291362762, 0.25933638215065, 0.10780587047338486, 0.15002235770225525, 0.7134986519813538, 0.5679219961166382, 0.2937532365322113, 0.8554887175559998, 0.9406687021255493, 0.19093765318393707, 0.2731519043445587, 0.2900117337703705, 0.12709352374076843, 0.14759725332260132, 0.1559833586215973, 0.9625800848007202]
123618.509, [79.0, 0.23750537633895874, 0.24197104573249817, 0.28065159916877747, 0.5387752056121826, 0.17071829736232758, 0.2834799587726593, 0.09281723201274872, 0.16780656576156616, 0.9108056426048279, 0.5789127945899963, 0.22491124272346497, 0.5094451904296875, 0.6175660490989685, 0.16690196096897125, 0.25935667753219604, 0.3276732265949249, 0.10195830464363098, 0.15418952703475952, 0.18227709829807281, 0.945656955242157, 0.2997536361217499, 0.3623000979423523, 0.2842217683792114, 0.6766717433929443, 0.1708858609199524, 0.2600962221622467, 0.10795850306749344, 0.1494264006614685, 0.7115786671638489, 0.5688148140907288, 0.29360097646713257, 0.8539746999740601, 0.9320359826087952, 0.19088757038116455, 0.27337515354156494, 0.2898077368736267, 0.12867796421051025, 0.14821717143058777, 0.15637809038162231, 0.9634461402893066]
123618.638, [80.0, 0.23712456226348877, 0.24393565952777863, 0.277748167514801, 0.5409715175628662, 0.1710478961467743, 0.2849953770637512, 0.09208667278289795, 0.16835398972034454, 0.9157038331031799, 0.5764878988265991, 0.22493089735507965, 0.4978673756122589, 0.6328245997428894, 0.1676686406135559, 0.25993096828460693, 0.3287135660648346, 0.10273729264736176, 0.15608252584934235, 0.1835763305425644, 0.9493412971496582, 0.30121636390686035, 0.36253514885902405, 0.2904617190361023, 0.6790857911109924, 0.1713419258594513, 0.2613973021507263, 0.11130993068218231, 0.15055401623249054, 0.7172026038169861, 0.5666311979293823, 0.29792845249176025, 0.8569538593292236, 0.9311902523040771, 0.19240491092205048, 0.27489951252937317, 0.2911340296268463, 0.13058486580848694, 0.14958880841732025, 0.15782873332500458, 0.9693370461463928]
